Name,ID,Gene,Value
PC 60,A,ANGPTL4,22.84854924
PC 60,A,CASP8,19.18271337
PC 60,A,CCND1,22.42829984
PC 60,A,CD34,17.59528667
PC 60,A,CD44,18.4368982
PC 60,A,CDH2,22.47409517
PC 60,A,CDH5,18.16726487
PC 60,A,CDKN1A,19.80223514
PC 60,A,CDKN3,21.13814122
PC 60,A,CEACAM6,23.60947211
PC 60,A,DNMT1,20.18350423
PC 60,A,EGFR,20.16126064
PC 60,A,ERCC1,19.73587904
PC 60,A,FAP,22.76637588
PC 60,A,FGF13,20.35765846
PC 60,A,FGF2,18.10041844
PC 60,A,FGFR2,18.09614118
PC 60,A,GATA3,23.49570073
PC 60,A,HMOX2,19.19815258
PC 60,A,IGF1R,20.3568501
PC 60,A,IL18,19.83238394
PC 60,A,IL6,21.12204636
PC 60,A,KAT6A,18.30256546
PC 60,A,KRAS,18.59972667
PC 60,A,LATS2,19.4328454
PC 60,A,LEF1,20.4262002
PC 60,A,MDM2,19.63868836
PC 60,A,MLH1,19.497897
PC 60,A,MMP1,23.75768154
PC 60,A,MUC1,20.80737244
PC 60,A,MYC,19.19623014
PC 60,A,NFE2L2,17.47850853
PC 60,A,NFE2L3,21.48465154
PC 60,A,OCLN,22.81846514
PC 60,A,PARP1,18.46346406
PC 60,A,PCNA,19.4810439
PC 60,A,PECAM1,15.80502372
PC 60,A,E,18.67348232
PC 60,A,D,22.17650389
PC 60,A,C,15.2737717
PC 60,A,B,11.96243132
PC 60,A,A,12.61347338
PC 60,A,S100P,19.70260621
PC 60,A,RB1,20.48347397
PC 60,A,PTEN,15.86912017
PC 60,A,G,19.8100752
PC 60,A,F,13.78181559
PC 60,A,STAT5A,19.58994574
PC 60,A,STAT3,17.05663423
PC 60,A,STAT1,16.62608417
PC 60,A,SOX7,22.90745809
PC 60,A,SNAI1,21.67545128
PC 60,A,SMYD2,21.06865676
PC 60,A,VEGFA,20.59074009
PC 60,A,TP63,22.07664026
PC 60,A,TOP1,18.48685076
PC 60,A,TGFB1,19.06497805
PC 60,A,PIK3C3,19.06280971
PC 60,A,IL12A,23.78457579
PC 60,A,FAS,21.23568809
PC 60,A,CD40,21.11376872
PC 60,A,HTRA2,22.4103794
PC 60,A,HIF1A,17.12272817
PC 60,A,HES1,22.28194642
PC 60,A,GSTP1,15.48320778
PC 60,A,GSTM1,18.89082851
PC 60,A,BAX,20.3552821
PC 60,A,NOTCH1,21.51172513
PC 60,A,MYD88,23.47904608
PC 60,A,IL1B,21.52237417
PC 60,A,TP53,19.98021689
PC 60,A,SOD2,15.7335698
PC 60,A,SNAI2,19.33081215
PC 60,A,SLPI,20.99847994
570,A,ABCC1,16.35183726
570,A,ABCC3,15.06588438
570,A,AKT1,15.09355804
570,A,ALDH1A1,11.21402009
570,A,ALDH3A1,12.0495933
570,A,ANGPTL4,20.96829729
570,A,CASP8,15.41601069
570,A,CCND1,14.69180983
570,A,CD274,16.78011514
570,A,CD34,14.91475003
570,A,CD44,14.5189569
570,A,CDH1,15.50252225
570,A,CDH5,15.16480539
570,A,CDKN1A,15.34115268
570,A,CDKN3,15.74683314
570,A,CEACAM6,16.33376276
570,A,DNMT1,15.49836261
570,A,EGFR,19.43443068
570,A,ERCC1,16.72842947
570,A,FAP,18.98895862
570,A,FGF13,19.3310245
570,A,FGF2,20.42993066
570,A,FGFR2,15.96525519
570,A,GATA3,21.3924329
570,A,HMOX2,15.76601236
570,A,IGF1R,15.45821685
570,A,IL17A,18.05710565
570,A,IL18,15.47465747
570,A,IL6,16.68690073
570,A,KAT6A,15.56777565
570,A,KRAS,14.11979136
570,A,LATS2,16.91785813
570,A,LEF1,17.7983486
570,A,MCM2,16.07978561
570,A,MDM2,14.74449838
570,A,MLH1,17.54397003
570,A,MMP1,14.37007421
570,A,MUC1,12.35070382
570,A,MYC,15.76702643
570,A,NFE2L2,13.03844653
570,A,NFE2L3,16.10541485
570,A,OCLN,14.0667592
570,A,PARP1,14.41056914
570,A,PCNA,14.94178647
570,A,PECAM1,13.24419305
570,A,E,14.33468975
570,A,D,18.43686493
570,A,C,11.31469878
570,A,B,9.638924838
570,A,A,11.20881316
570,A,PI3,13.32947725
570,A,S100P,12.24520333
570,A,RB1,15.73142325
570,A,PTEN,13.39449069
570,A,G,14.10931383
570,A,F,11.05556461
570,A,STAT5A,15.63806026
570,A,STAT3,13.45539543
570,A,STAT1,13.4516828
570,A,SOX7,17.84372245
570,A,SNAI1,16.44986703
570,A,SMYD2,15.86597897
570,A,WNT5A,18.71162034
570,A,VEGFA,14.19786264
570,A,TWIST1,22.15453215
570,A,TOP1,13.60397912
570,A,TGFB1,15.2814903
570,A,PIK3C3,15.92719807
570,A,IL12A,23.70326032
570,A,FASLG,19.81246691
570,A,FAS,17.93567742
570,A,CD40,15.61530628
570,A,HTRA2,17.87244863
570,A,HIF1A,13.02794173
570,A,HES1,16.860674
570,A,GSTP1,14.50195353
570,A,GSTM1,20.59353206
570,A,BAX,15.55575879
570,A,NOX1,17.43259718
570,A,NOTCH1,18.10964754
570,A,NOS2,20.48230728
570,A,MYD88,17.77733842
570,A,IL1B,14.36748499
570,A,TP53,14.51003618
570,A,SOD2,11.33568266
570,A,SNAI2,15.91350359
570,A,SLPI,11.76941872
570,A,RIPK3,17.23527517
PC 59 (MPGAST-50),A,ABCC1,19.42905666
PC 59 (MPGAST-50),A,ABCC3,18.00456789
PC 59 (MPGAST-50),A,AKT1,17.73158044
PC 59 (MPGAST-50),A,ALDH1A1,15.2656248
PC 59 (MPGAST-50),A,ALDH3A1,14.04586339
PC 59 (MPGAST-50),A,CASP8,17.65428295
PC 59 (MPGAST-50),A,CCND1,18.77245114
PC 59 (MPGAST-50),A,CD274,21.4403865
PC 59 (MPGAST-50),A,CD34,18.54509767
PC 59 (MPGAST-50),A,CD44,16.19326253
PC 59 (MPGAST-50),A,CDH1,17.28312889
PC 59 (MPGAST-50),A,CDH5,19.72697573
PC 59 (MPGAST-50),A,CDKN1A,16.54133795
PC 59 (MPGAST-50),A,CDKN3,16.30720532
PC 59 (MPGAST-50),A,CEACAM6,15.10389011
PC 59 (MPGAST-50),A,DNMT1,18.10906148
PC 59 (MPGAST-50),A,EGFR,20.11674783
PC 59 (MPGAST-50),A,ERCC1,18.4828997
PC 59 (MPGAST-50),A,FAP,23.16103931
PC 59 (MPGAST-50),A,FGF13,20.40277558
PC 59 (MPGAST-50),A,FGF2,20.69033521
PC 59 (MPGAST-50),A,FGFR2,18.58173038
PC 59 (MPGAST-50),A,HMOX2,16.40989616
PC 59 (MPGAST-50),A,IGF1R,20.25551019
PC 59 (MPGAST-50),A,IL17A,20.48540677
PC 59 (MPGAST-50),A,IL18,15.80958435
PC 59 (MPGAST-50),A,IL6,19.79016786
PC 59 (MPGAST-50),A,KAT6A,18.35229114
PC 59 (MPGAST-50),A,KRAS,16.6342106
PC 59 (MPGAST-50),A,LATS2,19.90935564
PC 59 (MPGAST-50),A,LEF1,19.86117079
PC 59 (MPGAST-50),A,MCM2,18.63964171
PC 59 (MPGAST-50),A,MDM2,16.96269802
PC 59 (MPGAST-50),A,MLH1,18.13381515
PC 59 (MPGAST-50),A,MMP1,16.849612
PC 59 (MPGAST-50),A,MUC1,13.3631372
PC 59 (MPGAST-50),A,MYC,18.65453241
PC 59 (MPGAST-50),A,NFE2L2,15.68781918
PC 59 (MPGAST-50),A,NFE2L3,19.84049769
PC 59 (MPGAST-50),A,OCLN,16.69800831
PC 59 (MPGAST-50),A,PARP1,17.51853249
PC 59 (MPGAST-50),A,PCNA,16.62444261
PC 59 (MPGAST-50),A,PECAM1,16.53139853
PC 59 (MPGAST-50),A,E,16.1594074
PC 59 (MPGAST-50),A,D,19.94050317
PC 59 (MPGAST-50),A,C,13.2544856
PC 59 (MPGAST-50),A,B,9.973039404
PC 59 (MPGAST-50),A,A,12.59480086
PC 59 (MPGAST-50),A,PI3,14.60564306
PC 59 (MPGAST-50),A,S100P,11.17574978
PC 59 (MPGAST-50),A,RB1,18.26966233
PC 59 (MPGAST-50),A,PTEN,15.21391449
PC 59 (MPGAST-50),A,G,17.0854734
PC 59 (MPGAST-50),A,F,10.83356424
PC 59 (MPGAST-50),A,STAT5A,18.71191109
PC 59 (MPGAST-50),A,STAT3,16.79425107
PC 59 (MPGAST-50),A,STAT1,17.00174604
PC 59 (MPGAST-50),A,SNAI1,20.57009792
PC 59 (MPGAST-50),A,SMYD2,17.7755739
PC 59 (MPGAST-50),A,WNT5A,19.85768635
PC 59 (MPGAST-50),A,VEGFA,17.92521249
PC 59 (MPGAST-50),A,TP63,21.80671461
PC 59 (MPGAST-50),A,TOP1,16.80703214
PC 59 (MPGAST-50),A,TGFB1,17.5465881
PC 59 (MPGAST-50),A,PIK3C3,18.16775265
PC 59 (MPGAST-50),A,FAS,17.95693237
PC 59 (MPGAST-50),A,CD40,19.34442975
PC 59 (MPGAST-50),A,HTRA2,19.56190635
PC 59 (MPGAST-50),A,HIF1A,15.93002698
PC 59 (MPGAST-50),A,HES1,17.96325157
PC 59 (MPGAST-50),A,GSTP1,12.09013626
PC 59 (MPGAST-50),A,GSTM1,17.99200922
PC 59 (MPGAST-50),A,BAX,17.93760031
PC 59 (MPGAST-50),A,NOX1,20.5578465
PC 59 (MPGAST-50),A,NOTCH1,20.81057194
PC 59 (MPGAST-50),A,NOS2,21.7442356
PC 59 (MPGAST-50),A,MYD88,18.53439462
PC 59 (MPGAST-50),A,IL1B,17.76589529
PC 59 (MPGAST-50),A,TP53,17.60101973
PC 59 (MPGAST-50),A,SOD2,14.99525715
PC 59 (MPGAST-50),A,SNAI2,18.88677161
PC 59 (MPGAST-50),A,SLPI,13.58720179
PC 59 (MPGAST-50),A,RIPK3,18.13815258
1955,A,ABCB,20.40586933
1955,A,ABCC1,18.98176893
1955,A,ABCC3,17.82290064
1955,A,AKT1,17.30517847
1955,A,ALDH1A1,18.0567221
1955,A,ALDH3A1,19.90332971
1955,A,ANGPTL4,20.66854135
1955,A,CASP8,17.8417095
1955,A,CCND1,17.49620641
1955,A,CD274,23.62565054
1955,A,CD34,17.7159028
1955,A,CD44,15.99526889
1955,A,CDH1,16.35254108
1955,A,CDH2,19.0324446
1955,A,CDH5,18.25903668
1955,A,CDKN1A,15.94192854
1955,A,CDKN3,16.8045957
1955,A,CEACAM6,14.737015
1955,A,DNMT1,17.09294067
1955,A,EGFR,18.60017506
1955,A,ERCC1,17.61680309
1955,A,FAP,16.84738008
1955,A,FGF13,23.2404818
1955,A,FGF2,22.094102
1955,A,FGFR2,19.78166535
1955,A,HMOX2,17.0492492
1955,A,IGF1R,17.87819506
1955,A,IL18,17.10233906
1955,A,IL6,17.01898436
1955,A,KAT6A,17.45344044
1955,A,KRAS,16.61965928
1955,A,LATS2,18.44031503
1955,A,LEF1,18.93068861
1955,A,MCM2,17.76470363
1955,A,MDM2,16.46988225
1955,A,MLH1,19.1008371
1955,A,MMP1,12.25576092
1955,A,MUC1,14.19663205
1955,A,MYC,16.45258925
1955,A,NFE2L2,15.87274939
1955,A,NFE2L3,18.2697336
1955,A,OCLN,17.17523553
1955,A,PARP1,16.25936683
1955,A,PCNA,16.10220242
1955,A,PECAM1,16.03197868
1955,A,E,16.16255559
1955,A,D,19.30379058
1955,A,C,12.29960585
1955,A,B,11.28158176
1955,A,A,11.98212703
1955,A,PI3,15.57269324
1955,A,S100P,14.15114931
1955,A,RB1,18.11812097
1955,A,PTEN,15.19882385
1955,A,G,14.88449389
1955,A,F,11.15160989
1955,A,STAT5A,19.03567107
1955,A,STAT3,16.00536955
1955,A,STAT1,15.88749186
1955,A,SNAI1,17.34242233
1955,A,SMYD2,17.3465609
1955,A,WNT5A,17.94910184
1955,A,VEGFA,16.61600153
1955,A,TWIST1,18.28729589
1955,A,TOP1,16.09856084
1955,A,TGFB1,16.47194362
1955,A,PIK3C3,17.6283997
1955,A,FAS,19.06332864
1955,A,CD40,18.50727231
1955,A,HTRA2,19.74305896
1955,A,HIF1A,14.50991348
1955,A,HES1,18.12906892
1955,A,GSTP1,12.81788475
1955,A,GSTM1,18.99004204
1955,A,BAX,17.58807901
1955,A,NOTCH1,19.64986355
1955,A,NOS2,22.32688283
1955,A,MYD88,18.82942148
1955,A,IL1B,16.94628199
1955,A,TP53,16.44520225
1955,A,SOD2,13.36676876
1955,A,SNAI2,16.41923172
1955,A,SLPI,15.27825306
1955,A,RIPK3,19.59937256
PC 57,A,ABCB,16.85703012
PC 57,A,ABCC1,18.55982934
PC 57,A,ABCC3,16.08761289
PC 57,A,AKT1,16.73404469
PC 57,A,ALDH1A1,14.60838209
PC 57,A,ALDH3A1,15.82777285
PC 57,A,ANGPTL4,21.63152864
PC 57,A,CASP8,17.06978672
PC 57,A,CCND1,16.84984414
PC 57,A,CD34,17.52753472
PC 57,A,CD44,15.30180847
PC 57,A,CDH1,15.03679452
PC 57,A,CDH2,20.86404558
PC 57,A,CDH5,17.92414595
PC 57,A,CDKN1A,16.47400013
PC 57,A,CDKN3,17.1783329
PC 57,A,CEACAM6,13.05786182
PC 57,A,DNMT1,16.68111322
PC 57,A,EGFR,17.52608122
PC 57,A,ERCC1,17.31190194
PC 57,A,FAP,22.30497032
PC 57,A,FGF13,20.20754091
PC 57,A,FGF2,19.80736902
PC 57,A,FGFR2,16.53332073
PC 57,A,GATA3,22.59181367
PC 57,A,HMOX2,15.94427604
PC 57,A,IGF1R,18.35859521
PC 57,A,IL17A,19.96740964
PC 57,A,IL18,15.49936392
PC 57,A,IL6,22.19299296
PC 57,A,KAT6A,16.89645213
PC 57,A,KRAS,15.66133718
PC 57,A,LATS2,18.96314176
PC 57,A,LEF1,18.68102813
PC 57,A,MCM2,17.34301347
PC 57,A,MDM2,16.77830271
PC 57,A,MLH1,17.5483447
PC 57,A,MMP1,17.47583572
PC 57,A,MUC1,12.38828221
PC 57,A,MYC,16.83697984
PC 57,A,NFE2L2,14.98417184
PC 57,A,NFE2L3,17.9525718
PC 57,A,OCLN,15.20586128
PC 57,A,PARP1,16.03894774
PC 57,A,PCNA,16.32566139
PC 57,A,PECAM1,15.7975999
PC 57,A,E,15.97189951
PC 57,A,D,18.39913014
PC 57,A,C,12.33592462
PC 57,A,B,10.16108417
PC 57,A,A,12.07667684
PC 57,A,PI3,14.32813385
PC 57,A,S100P,12.46438909
PC 57,A,RB1,17.64864365
PC 57,A,PTEN,14.48585737
PC 57,A,G,16.36306893
PC 57,A,F,10.75518076
PC 57,A,STAT5A,17.68125742
PC 57,A,STAT3,15.32100759
PC 57,A,STAT1,14.64069653
PC 57,A,SOX7,20.94199136
PC 57,A,SNAI1,19.05296613
PC 57,A,SMYD2,17.79051816
PC 57,A,WNT5A,19.35675908
PC 57,A,VEGFA,16.66600819
PC 57,A,TOP1,15.82899446
PC 57,A,TGFB1,17.19513252
PC 57,A,PIK3C3,17.44875337
PC 57,A,IL12A,22.85370833
PC 57,A,FASLG,21.09098016
PC 57,A,FAS,17.80733805
PC 57,A,CD40,17.80194413
PC 57,A,HTRA2,19.25695584
PC 57,A,HIF1A,15.41285499
PC 57,A,HES1,17.47802912
PC 57,A,GSTP1,11.88787776
PC 57,A,GSTM1,18.98359584
PC 57,A,BAX,17.53611379
PC 57,A,NOTCH1,20.07732539
PC 57,A,NOS2,18.19980212
PC 57,A,MYD88,17.52926676
PC 57,A,IL1B,17.41423371
PC 57,A,TP53,16.6554756
PC 57,A,SOD2,14.55107135
PC 57,A,SNAI2,17.6471882
PC 57,A,SLPI,14.68061801
PC 57,A,RIPK3,18.39786719
1875,A,ABCB,19.23228623
1875,A,ABCC1,17.71555842
1875,A,ABCC3,15.25597597
1875,A,AKT1,15.83523956
1875,A,ALDH1A1,14.87657617
1875,A,ALDH3A1,15.43692875
1875,A,ANGPTL4,21.17018967
1875,A,CASP8,17.62472111
1875,A,CCND1,16.50163923
1875,A,CD274,21.61956626
1875,A,CD34,16.6029655
1875,A,CD44,16.69535107
1875,A,CDH1,15.18582789
1875,A,CDH2,22.29992053
1875,A,CDH5,17.15124894
1875,A,CDKN1A,16.12315111
1875,A,CDKN3,15.88084188
1875,A,CEACAM6,14.36944261
1875,A,DNMT1,16.62282463
1875,A,EGFR,18.12458021
1875,A,ERCC1,17.82018204
1875,A,FAP,20.16486481
1875,A,FGF13,20.94945962
1875,A,FGF2,19.3549661
1875,A,FGFR2,18.00007052
1875,A,HMOX2,15.43169892
1875,A,IGF1R,18.28654518
1875,A,IL17A,21.91437649
1875,A,IL18,14.69325807
1875,A,IL6,23.21301653
1875,A,KAT6A,16.72137159
1875,A,KRAS,15.30100707
1875,A,LATS2,18.46144308
1875,A,LEF1,18.16176459
1875,A,MCM2,16.7911893
1875,A,MDM2,16.36023716
1875,A,MLH1,17.18750901
1875,A,MMP1,16.83121096
1875,A,MUC1,11.36108324
1875,A,MYC,16.83214424
1875,A,NFE2L2,14.98999597
1875,A,NFE2L3,19.22680398
1875,A,OCLN,15.57585853
1875,A,PARP1,16.26723616
1875,A,PCNA,15.60631482
1875,A,PECAM1,14.68936751
1875,A,E,15.16714522
1875,A,D,18.52214174
1875,A,C,12.16774827
1875,A,B,10.66331992
1875,A,A,11.20577366
1875,A,PI3,17.63024783
1875,A,S100P,10.46947424
1875,A,RB1,18.14819692
1875,A,PTEN,14.17698635
1875,A,G,14.22223151
1875,A,F,10.90615988
1875,A,STAT5A,18.36437592
1875,A,STAT3,15.45029763
1875,A,STAT1,16.77312817
1875,A,SOX7,21.34281582
1875,A,SNAI1,18.89515484
1875,A,SMYD2,17.39374324
1875,A,WNT5A,18.34193694
1875,A,VEGFA,16.8302792
1875,A,TWIST1,21.96286704
1875,A,TP63,21.22680333
1875,A,TOP1,15.43428226
1875,A,TGFB1,16.46429493
1875,A,PIK3C3,16.96246806
1875,A,IL12A,21.88464297
1875,A,FAS,19.61841419
1875,A,CD40,18.79182169
1875,A,HTRA2,19.65782202
1875,A,HIF1A,15.3526013
1875,A,HES1,16.53309318
1875,A,GSTP1,10.71095559
1875,A,GSTM1,20.57907871
1875,A,BAX,17.54658548
1875,A,NOTCH1,19.67883169
1875,A,NOS2,22.53776256
1875,A,MYD88,17.53759886
1875,A,IL1B,18.64720548
1875,A,TP53,16.75079241
1875,A,SOD2,15.10145784
1875,A,SNAI2,17.78301527
1875,A,SLPI,13.81728733
1875,A,RIPK3,17.16999058
PC 56,A,ABCB,20.61527344
PC 56,A,ABCC1,18.65881427
PC 56,A,ABCC3,18.83265818
PC 56,A,AKT1,17.11372803
PC 56,A,ALDH1A1,16.61552673
PC 56,A,ALDH3A1,22.00237988
PC 56,A,CASP8,17.43920492
PC 56,A,CCND1,17.19729555
PC 56,A,CD274,21.18669811
PC 56,A,CD34,16.69007499
PC 56,A,CD44,16.41665921
PC 56,A,CDH1,16.41138621
PC 56,A,CDH2,22.03632837
PC 56,A,CDH5,17.44665535
PC 56,A,CDKN1A,16.9868387
PC 56,A,CDKN3,17.18516143
PC 56,A,CEACAM6,14.85549148
PC 56,A,DNMT1,16.65025009
PC 56,A,EGFR,18.1788548
PC 56,A,ERCC1,18.13567417
PC 56,A,FAP,20.75916188
PC 56,A,FGF13,21.00473982
PC 56,A,FGF2,18.84886339
PC 56,A,FGFR2,18.93008407
PC 56,A,GATA3,22.61766864
PC 56,A,HMOX2,16.92699283
PC 56,A,IGF1R,17.75263617
PC 56,A,IL17A,22.32315735
PC 56,A,IL18,18.27821554
PC 56,A,IL6,19.38555366
PC 56,A,KAT6A,16.79769906
PC 56,A,KRAS,17.19435038
PC 56,A,LATS2,18.22242467
PC 56,A,LEF1,19.26528385
PC 56,A,MCM2,17.33642556
PC 56,A,MDM2,17.10044289
PC 56,A,MLH1,18.40459907
PC 56,A,MMP1,19.18357123
PC 56,A,MUC1,15.49977169
PC 56,A,MYC,15.22908681
PC 56,A,NFE2L2,15.95504987
PC 56,A,NFE2L3,18.16625583
PC 56,A,OCLN,16.66304057
PC 56,A,PARP1,15.98809077
PC 56,A,PCNA,16.02015322
PC 56,A,PECAM1,14.73520429
PC 56,A,E,16.36102788
PC 56,A,D,19.38756009
PC 56,A,C,12.97374179
PC 56,A,B,11.67125577
PC 56,A,A,12.81550954
PC 56,A,PI3,13.95591783
PC 56,A,S100P,15.63335156
PC 56,A,RB1,18.36390386
PC 56,A,PTEN,15.61226328
PC 56,A,G,16.4276074
PC 56,A,F,11.80911457
PC 56,A,STAT5A,18.4069048
PC 56,A,STAT3,16.00017738
PC 56,A,STAT1,15.11556618
PC 56,A,SOX7,20.76120793
PC 56,A,SNAI1,17.52915605
PC 56,A,SMYD2,17.30465478
PC 56,A,WNT5A,23.00958656
PC 56,A,VEGFA,16.76839601
PC 56,A,TWIST1,23.71852016
PC 56,A,TP63,22.54582649
PC 56,A,TOP1,15.58885512
PC 56,A,TGFB1,17.32876186
PC 56,A,PIK3C3,17.89969314
PC 56,A,IL12A,22.31440331
PC 56,A,FASLG,21.81599889
PC 56,A,FAS,19.24843427
PC 56,A,CD40,18.30588298
PC 56,A,HTRA2,19.99063141
PC 56,A,HIF1A,15.63075912
PC 56,A,HES1,17.89282948
PC 56,A,GSTP1,12.41194031
PC 56,A,GSTM1,17.79811061
PC 56,A,BAX,17.95998302
PC 56,A,NOX1,20.65845069
PC 56,A,NOTCH1,19.71998219
PC 56,A,NOS2,19.85481586
PC 56,A,MYD88,18.8574175
PC 56,A,IL1B,19.62397851
PC 56,A,TP53,16.57784483
PC 56,A,SOD2,14.19903145
PC 56,A,SNAI2,18.86736485
PC 56,A,SLPI,15.25467919
PC 56,A,RIPK3,19.11951972
1839,A,ABCB,20.54669363
1839,A,ABCC1,18.37888654
1839,A,ABCC3,19.07863668
1839,A,AKT1,17.06129801
1839,A,ALDH1A1,17.57402746
1839,A,ALDH3A1,13.80358739
1839,A,ANGPTL4,18.83971539
1839,A,CASP8,18.04045935
1839,A,CCND1,16.5418312
1839,A,CD274,22.13897341
1839,A,CD34,19.21084463
1839,A,CD44,15.03304158
1839,A,CDH1,15.14315763
1839,A,CDH2,20.09199201
1839,A,CDH5,19.83292022
1839,A,CDKN1A,15.97434386
1839,A,CDKN3,18.23760063
1839,A,CEACAM6,12.48730668
1839,A,DNMT1,18.02599414
1839,A,EGFR,16.6696304
1839,A,ERCC1,17.687122
1839,A,FAP,19.27937905
1839,A,FGF13,22.16287478
1839,A,FGF2,19.83043589
1839,A,FGFR2,17.77086877
1839,A,HMOX2,15.14260123
1839,A,IGF1R,17.88771379
1839,A,IL17A,22.14751041
1839,A,IL18,13.63606768
1839,A,IL6,18.21867032
1839,A,KAT6A,16.52151187
1839,A,KRAS,15.33234884
1839,A,LATS2,18.1721992
1839,A,LEF1,19.39946611
1839,A,MCM2,18.4800442
1839,A,MDM2,16.57998965
1839,A,MLH1,18.83549419
1839,A,MMP1,13.07457618
1839,A,MUC1,13.16325461
1839,A,MYC,16.70699608
1839,A,NFE2L2,13.66844784
1839,A,NFE2L3,19.71006911
1839,A,OCLN,16.27971094
1839,A,PARP1,16.44858677
1839,A,PCNA,17.07958472
1839,A,PECAM1,18.80826702
1839,A,E,16.63855268
1839,A,D,19.79502192
1839,A,C,12.06735345
1839,A,B,11.73912687
1839,A,A,11.77037761
1839,A,PI3,11.36757613
1839,A,S100P,13.61580642
1839,A,RB1,17.81143572
1839,A,PTEN,14.59558275
1839,A,G,15.87660568
1839,A,F,11.07756836
1839,A,STAT5A,19.81557469
1839,A,STAT3,15.13318582
1839,A,STAT1,16.72100425
1839,A,SOX7,18.86623759
1839,A,SNAI1,18.96192151
1839,A,SMYD2,17.81799433
1839,A,WNT5A,17.69346069
1839,A,VEGFA,16.48896347
1839,A,TWIST1,19.49855743
1839,A,TP63,13.48185406
1839,A,TOP1,15.9221434
1839,A,TGFB1,15.90884033
1839,A,PIK3C3,18.02468001
1839,A,IL12A,20.59690186
1839,A,FAS,18.67240288
1839,A,CD40,19.90896124
1839,A,HTRA2,19.59680568
1839,A,HIF1A,14.74215358
1839,A,HES1,16.43126295
1839,A,GSTP1,11.56280518
1839,A,GSTM1,17.7905924
1839,A,BAX,18.39304207
1839,A,NOTCH1,19.63292975
1839,A,MYD88,18.03027947
1839,A,IL1B,17.16891483
1839,A,TP53,16.63352908
1839,A,SOD2,13.53882235
1839,A,SNAI2,16.86272879
1839,A,SLPI,11.07743835
1839,A,RIPK3,20.37780489
PC 54,A,ABCC1,18.77657578
PC 54,A,ABCC3,17.64517456
PC 54,A,AKT1,16.57338215
PC 54,A,ALDH1A1,15.6889887
PC 54,A,ALDH3A1,15.72603965
PC 54,A,ANGPTL4,19.22299282
PC 54,A,CASP8,17.61705154
PC 54,A,CCND1,17.70362416
PC 54,A,CD274,22.94830556
PC 54,A,CD34,17.05237124
PC 54,A,CD44,15.02537446
PC 54,A,CDH1,14.76743243
PC 54,A,CDH2,18.19729062
PC 54,A,CDH5,17.24158198
PC 54,A,CDKN1A,17.22604354
PC 54,A,CDKN3,15.85106817
PC 54,A,CEACAM6,16.21840605
PC 54,A,DNMT1,16.54400654
PC 54,A,EGFR,18.9156883
PC 54,A,ERCC1,17.53199834
PC 54,A,FAP,20.31646334
PC 54,A,FGF13,19.637735
PC 54,A,FGF2,19.75419194
PC 54,A,FGFR2,17.66065817
PC 54,A,GATA3,22.16796141
PC 54,A,HMOX2,16.09707961
PC 54,A,IGF1R,17.67279496
PC 54,A,IL17A,21.18134018
PC 54,A,IL18,17.78882177
PC 54,A,IL6,18.41683494
PC 54,A,KAT6A,16.57402512
PC 54,A,KRAS,15.11109841
PC 54,A,LATS2,19.25271055
PC 54,A,LEF1,18.82064886
PC 54,A,MCM2,16.00332628
PC 54,A,MDM2,16.36078899
PC 54,A,MLH1,17.13557838
PC 54,A,MMP1,15.50923382
PC 54,A,MUC1,14.22431331
PC 54,A,MYC,17.7134412
PC 54,A,NFE2L2,15.40285891
PC 54,A,NFE2L3,16.76193211
PC 54,A,OCLN,15.96747178
PC 54,A,PARP1,15.29486439
PC 54,A,PCNA,15.91367164
PC 54,A,PECAM1,15.21716652
PC 54,A,E,16.36798794
PC 54,A,D,18.62721038
PC 54,A,C,12.32447039
PC 54,A,B,11.56460928
PC 54,A,A,11.79181355
PC 54,A,PI3,17.01178275
PC 54,A,S100P,13.92047086
PC 54,A,RB1,18.57701658
PC 54,A,PTEN,15.05232952
PC 54,A,G,15.24064614
PC 54,A,F,11.38354277
PC 54,A,STAT5A,18.63817071
PC 54,A,STAT3,15.82006955
PC 54,A,STAT1,14.90970691
PC 54,A,SOX7,20.3544056
PC 54,A,SNAI1,17.46980585
PC 54,A,SMYD2,16.89497885
PC 54,A,WNT5A,18.80121402
PC 54,A,VEGFA,15.90021712
PC 54,A,TWIST1,20.50132886
PC 54,A,TP63,21.64505555
PC 54,A,TOP1,15.0263739
PC 54,A,TGFB1,16.31186641
PC 54,A,PIK3C3,17.97154518
PC 54,A,IL12A,23.71065121
PC 54,A,FAS,19.31767351
PC 54,A,CD40,18.35561072
PC 54,A,HTRA2,19.20948824
PC 54,A,HIF1A,14.85708885
PC 54,A,HES1,16.66772603
PC 54,A,GSTP1,11.68360058
PC 54,A,GSTM1,18.38687854
PC 54,A,BAX,18.00614223
PC 54,A,NOX1,20.55268123
PC 54,A,NOTCH1,20.35070603
PC 54,A,NOS2,22.00290732
PC 54,A,MYD88,18.75179462
PC 54,A,IL1B,16.58012849
PC 54,A,TP53,15.30614234
PC 54,A,SOD2,13.5331721
PC 54,A,SNAI2,17.94098558
PC 54,A,SLPI,16.73767176
PC 54,A,RIPK3,19.16165106
775,A,ABCB,19.02354467
775,A,ABCC1,18.49042111
775,A,ABCC3,22.9851386
775,A,AKT1,19.19333527
775,A,ALDH1A1,20.70002601
775,A,ALDH3A1,18.649261
775,A,CASP8,19.47681117
